,extractor,reliable_positive_threshold,classifier,detector,balanced_accuracy,accuracy,f1
202,clip-ViT-L-14,5.660284,kneighbours,k-means,0.4815105034325884,0.487,0.5390835579514824
203,clip-ViT-L-14,5.660284,kneighbours,knn,0.6114470344821913,0.619,0.6678291194420227
204,clip-ViT-L-14,5.660284,qda,k-means,0.5600898355072375,0.542,0.5345528455284553
205,clip-ViT-L-14,5.660284,qda,knn,0.6036049376622201,0.58,0.5615866388308978
206,clip-ViT-L-14,5.660284,naivebayes,k-means,0.5693510371805471,0.511,0.34185733512786004
207,clip-ViT-L-14,5.660284,naivebayes,knn,0.5793259046279271,0.529,0.4060529634300126
208,clip-ViT-L-14,5.758871,logistic,k-means,0.5409442600293692,0.577,0.6763580719204285
209,clip-ViT-L-14,5.758871,logistic,knn,0.6338318710383323,0.583,0.4780976220275344
210,clip-ViT-L-14,5.758871,kneighbours,k-means,0.5045987223942973,0.539,0.6429124709527498
211,clip-ViT-L-14,5.758871,kneighbours,knn,0.5982246792617364,0.6,0.6396396396396395
212,clip-ViT-L-14,5.758871,qda,k-means,0.46596205025687853,0.525,0.6685275645498953
213,clip-ViT-L-14,5.758871,qda,knn,0.6066776081707532,0.58,0.5531914893617021
214,clip-ViT-L-14,5.758871,naivebayes,k-means,0.4483178465803686,0.51,0.661134163208852
215,clip-ViT-L-14,5.758871,naivebayes,knn,0.5849714739357742,0.532,0.3984575835475579
216,clip-ViT-L-14,5.865385,logistic,k-means,0.6004643969215708,0.605,0.6495119787045252
217,clip-ViT-L-14,5.865385,logistic,knn,0.6144477214112072,0.56,0.4315245478036176
218,clip-ViT-L-14,5.865385,kneighbours,k-means,0.5040166837370583,0.522,0.5989932885906041
219,clip-ViT-L-14,5.865385,kneighbours,knn,0.6033622501655622,0.604,0.641304347826087
220,clip-ViT-L-14,5.865385,qda,k-means,0.4681277276634953,0.512,0.6363636363636365
221,clip-ViT-L-14,5.865385,qda,knn,0.6035884842726162,0.576,0.5460385438972163
222,clip-ViT-L-14,5.865385,naivebayes,k-means,0.47635442246545817,0.52,0.6423248882265277
223,clip-ViT-L-14,5.865385,naivebayes,knn,0.5856542896043371,0.532,0.3953488372093024
224,clip-ViT-L-14,5.987416,logistic,k-means,0.5861746280505613,0.617,0.7014809041309431
225,clip-ViT-L-14,5.987416,logistic,knn,0.6168375762511775,0.56,0.4210526315789474
226,clip-ViT-L-14,5.987416,kneighbours,k-means,0.5193368461320138,0.553,0.6532195500387898
227,clip-ViT-L-14,5.987416,kneighbours,knn,0.6081337331507006,0.602,0.62593984962406
228,clip-ViT-L-14,5.987416,qda,k-means,0.5281208995068096,0.572,0.6834319526627219
229,clip-ViT-L-14,5.987416,qda,knn,0.6051207061794818,0.575,0.5375408052230687
230,clip-ViT-L-14,5.987416,naivebayes,k-means,0.4884600038665466,0.558,0.7053333333333334
231,clip-ViT-L-14,5.987416,naivebayes,knn,0.5849632472409723,0.53,0.38642297650130547
232,clip-ViT-L-14,6.129032,logistic,k-means,0.5407714994385281,0.535,0.5592417061611376
233,clip-ViT-L-14,6.129032,logistic,knn,0.6110089629839868,0.554,0.4116094986807388
234,clip-ViT-L-14,6.129032,kneighbours,k-means,0.48906260926079037,0.497,0.5544729849424269
235,clip-ViT-L-14,6.129032,kneighbours,knn,0.6072514201331902,0.595,0.605647517039922
236,clip-ViT-L-14,6.129032,qda,k-means,0.4441386856209715,0.49,0.6222222222222222
237,clip-ViT-L-14,6.129032,qda,knn,0.6066611547811493,0.576,0.537117903930131
238,clip-ViT-L-14,6.129032,naivebayes,k-means,0.44504567872288786,0.503,0.6507378777231202
239,clip-ViT-L-14,6.129032,naivebayes,knn,0.5823903484416584,0.527,0.38007863695937094
240,clip-ViT-L-14,6.307692,logistic,k-means,0.6448967755469723,0.617,0.5921192758253461
241,clip-ViT-L-14,6.307692,logistic,knn,0.5935066697928106,0.532,0.3571428571428571
242,clip-ViT-L-14,6.307692,kneighbours,k-means,0.5344266610725141,0.528,0.5504761904761905
243,clip-ViT-L-14,6.307692,kneighbours,knn,0.6252370316439815,0.61,0.6146245059288536
244,clip-ViT-L-14,6.307692,qda,k-means,0.5050409072399028,0.522,0.5969645868465431
245,clip-ViT-L-14,6.307692,qda,knn,0.6059618857229825,0.572,0.5223214285714286
246,clip-ViT-L-14,6.307692,naivebayes,k-means,0.5372833808424958,0.517,0.500517063081696
247,clip-ViT-L-14,6.307692,naivebayes,knn,0.5810164904097305,0.525,0.37417654808959155
248,clip-ViT-L-14,6.574194,logistic,k-means,0.6315489632307876,0.609,0.5964912280701754
249,clip-ViT-L-14,6.574194,logistic,knn,0.5797763161683347,0.514,0.3057142857142857
250,clip-ViT-L-14,6.574194,kneighbours,k-means,0.616035473507986,0.614,0.6458715596330276
251,clip-ViT-L-14,6.574194,kneighbours,knn,0.5967438741973831,0.572,0.5494736842105263
252,clip-ViT-L-14,6.574194,qda,k-means,0.48692778195968095,0.559,0.708910891089109
253,clip-ViT-L-14,6.574194,qda,knn,0.6069778825310249,0.57,0.5102505694760819
254,clip-ViT-L-14,6.574194,naivebayes,k-means,0.6223062716207823,0.603,0.5977710233029382
255,clip-ViT-L-14,6.574194,naivebayes,knn,0.5798092229475424,0.522,0.3609625668449198
256,clip-ViT-L-14,7.069421,logistic,k-means,0.5270555425299555,0.562,0.6625577812018489
257,clip-ViT-L-14,7.069421,logistic,knn,0.5809753569357208,0.515,0.30615164520743915
258,clip-ViT-L-14,7.069421,kneighbours,k-means,0.5496398764350441,0.533,0.5287588294651867
259,clip-ViT-L-14,7.069421,kneighbours,knn,0.5831801111426468,0.553,0.5114754098360655
260,clip-ViT-L-14,7.069421,qda,k-means,0.5161654552858571,0.529,0.5950128976784178
261,clip-ViT-L-14,7.069421,qda,knn,0.5928978943774654,0.55,0.46428571428571425
262,clip-ViT-L-14,7.069421,naivebayes,k-means,0.5419767102270157,0.579,0.6793602437166795
263,clip-ViT-L-14,7.069421,naivebayes,knn,0.570716668517673,0.511,0.3346938775510204
