,extractor,reliable_positive_threshold,classifier,detector,balanced_accuracy,accuracy,f1
0,clip-ViT-L-14,0.5,logistic,k-means,0.5,0.7100768757808003,0.830461935176555
1,clip-ViT-L-14,0.5,logistic,knn,0.5966583741284689,0.7381523965427438,0.8350520041840179
2,clip-ViT-L-14,0.5,kneighbours,k-means,0.5,0.7100768757808003,0.830461935176555
3,clip-ViT-L-14,0.5,kneighbours,knn,0.518272558546138,0.712649845112729,0.8289977207153877
4,clip-ViT-L-14,0.5,qda,k-means,0.585992935787669,0.42704633302917205,0.3398400837484658
5,clip-ViT-L-14,0.5,qda,knn,0.5234025909082303,0.7147763631450536,0.8297573438489786
6,clip-ViT-L-14,0.5,naivebayes,k-means,0.5837846524375182,0.5487003959318104,0.6115433363896231
7,clip-ViT-L-14,0.5,naivebayes,knn,0.5658433938177072,0.3926930803964801,0.2644316058096404
