,extractor,reliable_positive_threshold,classifier,detector,balanced_accuracy,accuracy,f1
64,clip-ViT-B-32,0.75,logistic,k-means,0.5493330550470791,0.617791615265621,0.7257681554434718
65,clip-ViT-B-32,0.75,logistic,knn,0.566180817932201,0.6740684172394211,0.7819365657465511
66,clip-ViT-B-32,0.75,kneighbours,k-means,0.5012553985353574,0.5951164111300398,0.7176546092608523
67,clip-ViT-B-32,0.75,kneighbours,knn,0.5205191697890181,0.6448922046642778,0.7655613728912157
68,clip-ViT-B-32,0.75,qda,k-means,0.5241123429075106,0.7020110047191055,0.8186995163096571
69,clip-ViT-B-32,0.75,qda,knn,0.5461671500170928,0.43695784135189647,0.4192753564648382
70,clip-ViT-B-32,0.75,naivebayes,k-means,0.5269647391429183,0.575809199318569,0.6828861270914761
71,clip-ViT-B-32,0.75,naivebayes,knn,0.5328319629403497,0.642542442577689,0.7592863641757981
72,clip-ViT-B-32,0.8,logistic,k-means,0.5484093750628714,0.6455383892380896,0.7574823825728143
73,clip-ViT-B-32,0.8,logistic,knn,0.5704987186883683,0.6428557441892342,0.7470494417862839
74,clip-ViT-B-32,0.8,kneighbours,k-means,0.520040336259126,0.45467896375491984,0.48696645358583723
75,clip-ViT-B-32,0.8,kneighbours,knn,0.5116340862638987,0.628698427617537,0.7514028003565996
76,clip-ViT-B-32,0.8,qda,k-means,0.5335238629146877,0.6715620043470598,0.788473422031654
77,clip-ViT-B-32,0.8,qda,knn,0.5362148056410306,0.4011435508821399,0.33741361006997855
78,clip-ViT-B-32,0.8,naivebayes,k-means,0.48909203453097305,0.6026160684564021,0.7307130914784639
79,clip-ViT-B-32,0.8,naivebayes,knn,0.5369201333784861,0.6070022910180344,0.7177532767058559
80,clip-ViT-B-32,0.9,logistic,k-means,0.5764796915359245,0.5607119779122364,0.6353499561132603
81,clip-ViT-B-32,0.9,logistic,knn,0.5755267552505794,0.598406078051264,0.6901916947385912
82,clip-ViT-B-32,0.9,kneighbours,k-means,0.5414738986281235,0.6158530615441853,0.7264945349096588
83,clip-ViT-B-32,0.9,kneighbours,knn,0.519617739344751,0.6121130235563649,0.7303467145832482
84,clip-ViT-B-32,0.9,qda,k-means,0.5681600435818311,0.4989523977363959,0.5334743290548425
85,clip-ViT-B-32,0.9,qda,knn,0.5329052731815687,0.3846952162760187,0.29369057519836367
86,clip-ViT-B-32,0.9,naivebayes,k-means,0.5077291085471315,0.5814094656249388,0.6985716098647753
87,clip-ViT-B-32,0.9,naivebayes,knn,0.5338965333961441,0.4773933305919442,0.5204736151786837
88,clip-ViT-B-16,0.5,logistic,k-means,0.5170283415742368,0.6892831267500832,0.809049338146811
89,clip-ViT-B-16,0.5,logistic,knn,0.5596474405621867,0.6651589026611056,0.7747094938209796
90,clip-ViT-B-16,0.5,kneighbours,k-means,0.5036030639758384,0.6762615285202374,0.8004730814255199
91,clip-ViT-B-16,0.5,kneighbours,knn,0.5077837415418642,0.70941275529186,0.8283837542788417
92,clip-ViT-B-16,0.5,qda,k-means,0.5006711376483303,0.7083357810021735,0.8288973384030417
93,clip-ViT-B-16,0.5,qda,knn,0.5165421753439643,0.6702892165501576,0.7917120237506186
94,clip-ViT-B-16,0.5,naivebayes,k-means,0.5148595860142499,0.6919070277467739,0.811875269022909
95,clip-ViT-B-16,0.5,naivebayes,knn,0.5266877709246074,0.6943742779376921,0.8113882443928848
96,clip-ViT-B-16,0.55,logistic,k-means,0.5543263883987644,0.5816640231843192,0.6776996650876506
97,clip-ViT-B-16,0.55,logistic,knn,0.5587693576072821,0.6878341067966869,0.7975516216696721
98,clip-ViT-B-16,0.55,kneighbours,k-means,0.5208934643788647,0.5267774971117508,0.616159209669478
99,clip-ViT-B-16,0.55,kneighbours,knn,0.5125430831535039,0.7045369989621885,0.8233200238867486
100,clip-ViT-B-16,0.55,qda,k-means,0.51025997415902,0.6802952867688813,0.8025397593275685
101,clip-ViT-B-16,0.55,qda,knn,0.5217104616744522,0.6627308151716306,0.7830839756183567
102,clip-ViT-B-16,0.55,naivebayes,k-means,0.4715689852573386,0.42415163797998784,0.4693995381062355
103,clip-ViT-B-16,0.55,naivebayes,knn,0.5299176233599443,0.693512698505943,0.8098731840046646
104,clip-ViT-B-16,0.55,logistic,k-means,0.5543263883987644,0.5816640231843192,0.6776996650876506
105,clip-ViT-B-16,0.55,logistic,knn,0.5587693576072821,0.6878341067966869,0.7975516216696721
106,clip-ViT-B-16,0.55,kneighbours,k-means,0.5208934643788647,0.5267774971117508,0.616159209669478
107,clip-ViT-B-16,0.55,kneighbours,knn,0.5125430831535039,0.7045369989621885,0.8233200238867486
108,clip-ViT-B-16,0.55,qda,k-means,0.51025997415902,0.6802952867688813,0.8025397593275685
109,clip-ViT-B-16,0.55,qda,knn,0.5217104616744522,0.6627308151716306,0.7830839756183567
110,clip-ViT-B-16,0.55,naivebayes,k-means,0.4715689852573386,0.42415163797998784,0.4693995381062355
111,clip-ViT-B-16,0.55,naivebayes,knn,0.5299176233599443,0.693512698505943,0.8098731840046646
112,clip-ViT-B-16,0.6,logistic,k-means,0.5389290632628175,0.5865006168125477,0.6913396185047138
113,clip-ViT-B-16,0.6,logistic,knn,0.5693647632303827,0.6936301866102724,0.8004082153335884
114,clip-ViT-B-16,0.6,kneighbours,k-means,0.5402452224495631,0.5472791713172375,0.6359972290446503
115,clip-ViT-B-16,0.6,kneighbours,knn,0.5164440108430989,0.6999745442440619,0.8185843851381752
116,clip-ViT-B-16,0.6,qda,k-means,0.5109985905309438,0.689204801347197,0.8103567758740173
117,clip-ViT-B-16,0.6,qda,knn,0.5294697065585173,0.6395269145665669,0.7571596290580027
118,clip-ViT-B-16,0.6,naivebayes,k-means,0.5326267600115265,0.6554465527032055,0.7727378400020664
119,clip-ViT-B-16,0.6,naivebayes,knn,0.5315417000873841,0.6917895396424445,0.8079363529871143
120,clip-ViT-B-16,0.6,logistic,k-means,0.5389290632628175,0.5865006168125477,0.6913396185047138
121,clip-ViT-B-16,0.6,logistic,knn,0.5693647632303827,0.6936301866102724,0.8004082153335884
122,clip-ViT-B-16,0.6,kneighbours,k-means,0.5402452224495631,0.5472791713172375,0.6359972290446503
123,clip-ViT-B-16,0.6,kneighbours,knn,0.5164440108430989,0.6999745442440619,0.8185843851381752
124,clip-ViT-B-16,0.6,qda,k-means,0.5109985905309438,0.689204801347197,0.8103567758740173
125,clip-ViT-B-16,0.6,qda,knn,0.5294697065585173,0.6395269145665669,0.7571596290580027
126,clip-ViT-B-16,0.6,naivebayes,k-means,0.5326267600115265,0.6554465527032055,0.7727378400020664
127,clip-ViT-B-16,0.6,naivebayes,knn,0.5315417000873841,0.6917895396424445,0.8079363529871143
128,clip-ViT-B-16,0.65,logistic,k-means,0.49444865783440517,0.6297754019072236,0.7579965952871607
129,clip-ViT-B-16,0.65,logistic,knn,0.5695298160392914,0.6874228984315338,0.7943415916206084
130,clip-ViT-B-16,0.65,kneighbours,k-means,0.49055821514272546,0.5808611878047347,0.7050474707527801
131,clip-ViT-B-16,0.65,kneighbours,knn,0.5255680664589921,0.690712565352758,0.8083572962545044
132,clip-ViT-B-16,0.65,qda,k-means,0.5149868242903096,0.7092561044860874,0.8268091261139364
133,clip-ViT-B-16,0.65,qda,knn,0.5374240679505494,0.5753392469012513,0.6773200017854751
134,clip-ViT-B-16,0.65,naivebayes,k-means,0.4891914450507754,0.5869509878791439,0.7128036161638166
135,clip-ViT-B-16,0.65,naivebayes,knn,0.5276042942155938,0.6928665139321311,0.809825769608497
136,clip-ViT-B-16,0.65,logistic,k-means,0.49444865783440517,0.6297754019072236,0.7579965952871607
137,clip-ViT-B-16,0.65,logistic,knn,0.5695298160392914,0.6874228984315338,0.7943415916206084
138,clip-ViT-B-16,0.65,kneighbours,k-means,0.49055821514272546,0.5808611878047347,0.7050474707527801
139,clip-ViT-B-16,0.65,kneighbours,knn,0.5255680664589921,0.690712565352758,0.8083572962545044
140,clip-ViT-B-16,0.65,qda,k-means,0.5149868242903096,0.7092561044860874,0.8268091261139364
141,clip-ViT-B-16,0.65,qda,knn,0.5374240679505494,0.5753392469012513,0.6773200017854751
142,clip-ViT-B-16,0.65,naivebayes,k-means,0.4891914450507754,0.5869509878791439,0.7128036161638166
143,clip-ViT-B-16,0.65,naivebayes,knn,0.5276042942155938,0.6928665139321311,0.809825769608497
144,clip-ViT-B-16,0.7,logistic,k-means,0.5205084314897943,0.640251424543265,0.7607563287842484
145,clip-ViT-B-16,0.7,logistic,knn,0.5659229227436708,0.70767001507764,0.8144105617781976
146,clip-ViT-B-16,0.7,kneighbours,k-means,0.5029865453534187,0.6174391509526327,0.7421640953901786
147,clip-ViT-B-16,0.7,kneighbours,knn,0.5359925663366979,0.6820771896845444,0.7978736648158754
148,clip-ViT-B-16,0.7,qda,k-means,0.5261156396314914,0.6865809003505062,0.8044758251691873
149,clip-ViT-B-16,0.7,qda,knn,0.5470935408840549,0.4503906479468954,0.4502291691150546
150,clip-ViT-B-16,0.7,naivebayes,k-means,0.5385856090385417,0.6503162388141533,0.7656614964700942
151,clip-ViT-B-16,0.7,naivebayes,knn,0.5332166652339622,0.688010338953181,0.8040823854903166
152,clip-ViT-B-16,0.75,logistic,k-means,0.5271485055172508,0.674029254537978,0.7925167948350429
153,clip-ViT-B-16,0.75,logistic,knn,0.576394761097176,0.6733634886134445,0.7782460151815269
154,clip-ViT-B-16,0.75,kneighbours,k-means,0.5319003412151152,0.6029097887172257,0.7148341372182302
155,clip-ViT-B-16,0.75,kneighbours,knn,0.5332891531771831,0.6740096731872565,0.7908963022508038
156,clip-ViT-B-16,0.75,qda,k-means,0.5138561952745083,0.7076504337269185,0.8256859311150029
157,clip-ViT-B-16,0.75,qda,knn,0.5352502268080405,0.412089525935499,0.3690316072629456
158,clip-ViT-B-16,0.75,naivebayes,k-means,0.48145703580126054,0.5868922438269791,0.7157313211614903
159,clip-ViT-B-16,0.75,naivebayes,knn,0.5441386274627961,0.6703479606023224,0.7844016136261766
160,clip-ViT-B-16,0.8,logistic,k-means,0.5313267776521002,0.5877929859601715,0.6963783479728269
161,clip-ViT-B-16,0.8,logistic,knn,0.5679445493560934,0.6592061720417475,0.7659116586861784
162,clip-ViT-B-16,0.8,kneighbours,k-means,0.5498968059781523,0.5193561651882747,0.5850632226654946
163,clip-ViT-B-16,0.8,kneighbours,knn,0.5170488813303447,0.6566214337464998,0.7783843898493579
164,clip-ViT-B-16,0.8,qda,k-means,0.5475576829380511,0.6310481897041258,0.7417701395170353
165,clip-ViT-B-16,0.8,qda,knn,0.5335704358990325,0.39611114374669565,0.32678454485920105
166,clip-ViT-B-16,0.8,naivebayes,k-means,0.5836602090490484,0.56100569817306,0.6315028189154982
167,clip-ViT-B-16,0.8,naivebayes,knn,0.5428213125888303,0.6544870665178484,0.7687084638676611
168,clip-ViT-B-16,0.9,logistic,k-means,0.5882655490526199,0.5893399126671758,0.6713985772930964
169,clip-ViT-B-16,0.9,logistic,knn,0.577582937004013,0.6435802541659323,0.7453695931956802
170,clip-ViT-B-16,0.9,kneighbours,k-means,0.5698775940796541,0.5899860972409877,0.681492523691456
171,clip-ViT-B-16,0.9,kneighbours,knn,0.5200701047504094,0.6363938984511152,0.7568452341980176
172,clip-ViT-B-16,0.9,qda,k-means,0.552409671365802,0.47976267402925454,0.5088367965688086
173,clip-ViT-B-16,0.9,qda,knn,0.5231616509462598,0.36489847069650866,0.24673695945004412
174,clip-ViT-B-16,0.9,naivebayes,k-means,0.5074955805719819,0.5707767921831248,0.6852835606604452
175,clip-ViT-B-16,0.9,naivebayes,knn,0.550501154962704,0.578785564628248,0.6756434807521222
176,clip-ViT-L-14,0.5,logistic,k-means,0.49566266395593045,0.5577747753040004,0.6738960926444683
177,clip-ViT-L-14,0.5,logistic,knn,0.5672887261931273,0.677514734966418,0.785109409047613
178,clip-ViT-L-14,0.5,kneighbours,k-means,0.5179197694105808,0.5649219683173745,0.6727446792841888
179,clip-ViT-L-14,0.5,kneighbours,knn,0.5251560104178209,0.7086295012629972,0.8241924431106595
180,clip-ViT-L-14,0.5,qda,k-means,0.500009368423397,0.7093540112396953,0.8298660064417777
