,extractor,reliable_positive_threshold,classifier,detector,balanced_accuracy,accuracy,f1
57,clip-ViT-L-14,6.129032,logistic,knn,0.6226744162131701,0.568,0.441860465116279
58,clip-ViT-L-14,6.129032,kneighbours,k-means,0.5723373273936597,0.573,0.6114649681528663
59,clip-ViT-L-14,6.129032,kneighbours,knn,0.6127797590401092,0.611,0.6434463794683777
60,clip-ViT-L-14,6.129032,qda,k-means,0.4917260017029258,0.522,0.6218354430379747
61,clip-ViT-L-14,6.129032,qda,knn,0.6169445232836029,0.586,0.5480349344978166
62,clip-ViT-L-14,6.129032,naivebayes,k-means,0.49677924898503156,0.547,0.6729241877256318
63,clip-ViT-L-14,6.129032,naivebayes,knn,0.5818741233428352,0.526,0.3763157894736842
64,clip-ViT-L-14,6.307692,logistic,k-means,0.6201076874349577,0.608,0.6194174757281553
65,clip-ViT-L-14,6.307692,logistic,knn,0.6068873888882034,0.548,0.39410187667560326
66,clip-ViT-L-14,6.307692,kneighbours,k-means,0.6040039323601154,0.594,0.6096153846153847
67,clip-ViT-L-14,6.307692,kneighbours,knn,0.6149783432259338,0.606,0.6240458015267176
68,clip-ViT-L-14,6.307692,qda,k-means,0.5103697487978742,0.531,0.6120760959470637
69,clip-ViT-L-14,6.307692,qda,knn,0.6159038463911547,0.582,0.5345211581291759
70,clip-ViT-L-14,6.307692,naivebayes,k-means,0.5698652056056699,0.553,0.5498489425981874
71,clip-ViT-L-14,6.307692,naivebayes,knn,0.5842722048776073,0.528,0.3773087071240106
72,clip-ViT-L-14,6.574194,logistic,k-means,0.603080485868595,0.577,0.5514316012725345
73,clip-ViT-L-14,6.574194,logistic,knn,0.5837230729995764,0.519,0.31966053748231965
74,clip-ViT-L-14,6.574194,kneighbours,k-means,0.5480912011385746,0.53,0.5213849287169042
75,clip-ViT-L-14,6.574194,kneighbours,knn,0.6145958019176425,0.596,0.591919191919192
76,clip-ViT-L-14,6.574194,qda,k-means,0.5268827819391142,0.52,0.5411089866156789
77,clip-ViT-L-14,6.574194,qda,knn,0.6114326377662879,0.574,0.5136986301369864
78,clip-ViT-L-14,6.574194,naivebayes,k-means,0.5487411100279296,0.522,0.4860215053763441
79,clip-ViT-L-14,6.574194,naivebayes,knn,0.5804920386161054,0.522,0.3575268817204301
80,clip-ViT-L-14,7.069421,logistic,k-means,0.5608055579550082,0.55,0.5622568093385214
81,clip-ViT-L-14,7.069421,logistic,knn,0.573939476206342,0.506,0.2798833819241983
82,clip-ViT-L-14,7.069421,kneighbours,k-means,0.5506640999378885,0.533,0.5258883248730964
83,clip-ViT-L-14,7.069421,kneighbours,knn,0.602539580685366,0.57,0.5243362831858406
84,clip-ViT-L-14,7.069421,qda,k-means,0.5795315719979763,0.579,0.6148215919487648
85,clip-ViT-L-14,7.069421,qda,knn,0.5957957476214568,0.549,0.4479804161566708
86,clip-ViT-L-14,7.069421,naivebayes,k-means,0.4470694456441708,0.497,0.6341818181818182
87,clip-ViT-L-14,7.069421,naivebayes,knn,0.5702004434188498,0.51,0.3306010928961749
